Series Name,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Literacy rate, youth female (% of females ages 15-24)",Guinea-Bissau,GNB,49.75632095,..,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Kenya,KEN,86.13652039,..,..,..,88.08000183,..,..
"Literacy rate, youth female (% of females ages 15-24)",Lesotho,LSO,93.96987915,..,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Liberia,LBR,..,..,..,45.63871002,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Madagascar,MDG,..,..,..,..,80.67803192,..,..
"Literacy rate, youth female (% of females ages 15-24)",Malawi,MWI,73.33242035,73.38580322,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Mali,MLI,..,39.20775986,..,..,43.39810944,..,..
"Literacy rate, youth female (% of females ages 15-24)",Mauritania,MRT,..,..,..,56.7607193,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Mauritius,MUS,..,..,..,..,99.35341644,..,..
"Literacy rate, youth female (% of females ages 15-24)",Mozambique,MOZ,..,62.66698837,..,65.48976898,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Namibia,NAM,..,..,..,..,96.19844055,..,..
"Literacy rate, youth female (% of females ages 15-24)",Niger,NER,..,..,..,..,35.56000137,..,..
"Literacy rate, youth female (% of females ages 15-24)",Nigeria,NGA,..,..,..,..,68.26262665,..,..
"Literacy rate, youth female (% of females ages 15-24)",Rwanda,RWA,86.26225281,..,..,..,88.50182343,..,..
"Literacy rate, youth female (% of females ages 15-24)",Sao Tome and Principe,STP,..,..,..,..,97.85417938,..,..
"Literacy rate, youth female (% of females ages 15-24)",Senegal,SEN,..,..,..,63.50270844,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Seychelles,SYC,..,..,..,..,99.59999847,..,..
"Literacy rate, youth female (% of females ages 15-24)",Sierra Leone,SLE,..,..,..,..,62.69921875,..,..
"Literacy rate, youth female (% of females ages 15-24)",Somalia,SOM,..,..,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",South Africa,ZAF,99.08437347,99.22904205,..,96.87589264,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",South Sudan,SSD,..,..,..,..,47.36920166,..,..
"Literacy rate, youth female (% of females ages 15-24)",Sudan,SDN,..,..,..,..,73.48999786,..,..
"Literacy rate, youth female (% of females ages 15-24)",Tanzania,TZA,..,84.64080048,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Togo,TGO,..,78.37084961,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Uganda,UGA,..,..,..,..,89.95063782,..,..
"Literacy rate, youth female (% of females ages 15-24)",Zambia,ZMB,..,..,..,..,91.62818909,..,..
"Literacy rate, youth female (% of females ages 15-24)",Zimbabwe,ZWE,93.18834686,..,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Algeria,DZA,..,..,..,..,97.25215912,..,..
"Literacy rate, youth female (% of females ages 15-24)","Egypt, Arab Rep.",EGY,..,..,..,86.81054688,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Djibouti,DJI,..,..,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Libya,LBY,..,..,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Tunisia,TUN,95.80119324,..,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Angola,AGO,84.86238098,..,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Benin,BEN,..,..,..,..,69.76117706,..,..
"Literacy rate, youth male (% of males ages 15-24)",Botswana,BWA,..,..,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Burkina Faso,BFA,56.99488831,..,..,..,61.79000092,..,..
"Literacy rate, youth male (% of males ages 15-24)",Burundi,BDI,85.29007721,..,..,91.03414917,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Cabo Verde,CPV,..,97.58500671,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Cameroon,CMR,..,..,..,..,87.72000122,..,..
"Literacy rate, youth male (% of males ages 15-24)",Central African Republic,CAF,..,..,..,..,47.80493164,..,..
"Literacy rate, youth male (% of males ages 15-24)",Chad,TCD,..,51.8362999,40.69289017,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Comoros,COM,..,..,..,..,78.2394104,..,..
"Literacy rate, youth male (% of males ages 15-24)","Congo, Dem. Rep.",COD,..,..,90.96096802,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)","Congo, Rep.",COG,..,..,..,..,85.34165192,..,..
"Literacy rate, youth male (% of males ages 15-24)",Cote d'Ivoire,CIV,59.1243515,..,..,..,63.84492111,..,..
"Literacy rate, youth male (% of males ages 15-24)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Eritrea,ERI,..,..,..,..,93.81867981,..,..
"Literacy rate, youth male (% of males ages 15-24)",Eswatini,SWZ,..,..,..,..,94.29769135,..,..
"Literacy rate, youth male (% of males ages 15-24)",Ethiopia,ETH,..,..,..,73.52072144,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Gabon,GAB,..,..,..,..,88.14196014,..,..
"Literacy rate, youth male (% of males ages 15-24)","Gambia, The",GMB,..,70.74347687,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Ghana,GHA,..,..,..,..,92.76100159,..,..
"Literacy rate, youth male (% of males ages 15-24)",Guinea,GIN,56.97050858,..,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Guinea-Bissau,GNB,71.25032806,..,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Kenya,KEN,86.93869019,..,..,..,87.58999634,..,..
"Literacy rate, youth male (% of males ages 15-24)",Lesotho,LSO,79.60803986,..,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Liberia,LBR,..,..,..,64.95713043,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Madagascar,MDG,..,..,..,..,81.719841,..,..
"Literacy rate, youth male (% of males ages 15-24)",Malawi,MWI,78.78466034,72.49172211,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Mali,MLI,..,60.52548981,..,..,57.83325958,..,..
"Literacy rate, youth male (% of males ages 15-24)",Mauritania,MRT,..,..,..,70.9363327,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Mauritius,MUS,..,..,..,..,98.7379837,..,..
"Literacy rate, youth male (% of males ages 15-24)",Mozambique,MOZ,..,79.06706238,..,77.26016998,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Namibia,NAM,..,..,..,..,94.10936737,..,..
"Literacy rate, youth male (% of males ages 15-24)",Niger,NER,..,..,..,..,51.06999969,..,..
"Literacy rate, youth male (% of males ages 15-24)",Nigeria,NGA,..,..,..,..,81.5806427,..,..
"Literacy rate, youth male (% of males ages 15-24)",Rwanda,RWA,83.81410217,..,..,..,84.32592773,..,..
"Literacy rate, youth male (% of males ages 15-24)",Sao Tome and Principe,STP,..,..,..,..,97.71246338,..,..
"Literacy rate, youth male (% of males ages 15-24)",Senegal,SEN,..,..,..,75.57640839,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Seychelles,SYC,..,..,..,..,98.55999756,..,..
"Literacy rate, youth male (% of males ages 15-24)",Sierra Leone,SLE,..,..,..,..,70.57611084,..,..
"Literacy rate, youth male (% of males ages 15-24)",Somalia,SOM,..,..,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",South Africa,ZAF,98.68171692,98.6845932,..,93.75608826,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",South Sudan,SSD,..,..,..,..,48.42514038,..,..
"Literacy rate, youth male (% of males ages 15-24)",Sudan,SDN,..,..,..,..,72.51000214,..,..
"Literacy rate, youth male (% of males ages 15-24)",Tanzania,TZA,..,87.01309967,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Togo,TGO,..,89.67247009,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Uganda,UGA,..,..,..,..,88.82689667,..,..
"Literacy rate, youth male (% of males ages 15-24)",Zambia,ZMB,..,..,..,..,92.55963898,..,..
"Literacy rate, youth male (% of males ages 15-24)",Zimbabwe,ZWE,87.59185791,..,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Algeria,DZA,..,..,..,..,97.59406281,..,..
"Literacy rate, youth male (% of males ages 15-24)","Egypt, Arab Rep.",EGY,..,..,..,89.48338318,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Djibouti,DJI,..,..,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Libya,LBY,..,..,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",Tunisia,TUN,96.61183929,..,..,..,..,..,..
"Progression to secondary school, female (%)",Angola,AGO,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Benin,BEN,87.42872,85.17943,..,..,..,..,..
"Progression to secondary school, female (%)",Botswana,BWA,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Burkina Faso,BFA,75.86897,76.91814,75.15855,79.47294,..,..,..
"Progression to secondary school, female (%)",Burundi,BDI,77.63964,85.63046,76.95371,76.97064,..,..,..
"Progression to secondary school, female (%)",Cabo Verde,CPV,99.39809,98.88257,100,94.63132,..,..,..
"Progression to secondary school, female (%)",Cameroon,CMR,71.14645,69.35837,..,..,..,..,..
"Progression to secondary school, female (%)",Central African Republic,CAF,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Chad,TCD,..,65.19256,..,..,..,..,..
"Progression to secondary school, female (%)",Comoros,COM,..,..,..,..,..,..,..
"Progression to secondary school, female (%)","Congo, Dem. Rep.",COD,..,..,..,..,..,..,..
"Progression to secondary school, female (%)","Congo, Rep.",COG,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Cote d'Ivoire,CIV,90.45018,89.33549,92.50092,..,..,..,..
"Progression to secondary school, female (%)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Eritrea,ERI,91.28169,..,..,92.98367,..,..,..
"Progression to secondary school, female (%)",Eswatini,SWZ,98.72944,97.47413,97.99014,..,..,..,..
"Progression to secondary school, female (%)",Ethiopia,ETH,90.91628,..,..,..,..,..,..
"Progression to secondary school, female (%)",Gabon,GAB,..,..,..,..,..,..,..
"Progression to secondary school, female (%)","Gambia, The",GMB,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Ghana,GHA,98.55972,..,93.44148,94.80775,..,..,..
"Progression to secondary school, female (%)",Guinea,GIN,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Kenya,KEN,99.31872,100,..,..,..,..,..
"Progression to secondary school, female (%)",Lesotho,LSO,88.10427,88.47667,..,..,..,..,..
"Progression to secondary school, female (%)",Liberia,LBR,77.34702,..,81.36291,..,..,..,..
"Progression to secondary school, female (%)",Madagascar,MDG,75.66962,72.62113,..,..,..,..,..
"Progression to secondary school, female (%)",Malawi,MWI,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Mali,MLI,78.1587,68.06439,79.57796,..,..,..,..
"Progression to secondary school, female (%)",Mauritania,MRT,55.90724,..,61.86801,63.63329,..,..,..
"Progression to secondary school, female (%)",Mauritius,MUS,90.04713,90.27535,90.49404,98.79534,..,..,..
"Progression to secondary school, female (%)",Mozambique,MOZ,66.78853,75.53374,..,..,..,..,..
"Progression to secondary school, female (%)",Namibia,NAM,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Niger,NER,..,56.04456,..,..,..,..,..
"Progression to secondary school, female (%)",Nigeria,NGA,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Rwanda,RWA,67.14811,70.9663,78.12549,72.04403,..,..,..
"Progression to secondary school, female (%)",Sao Tome and Principe,STP,..,..,100,..,..,..,..
"Progression to secondary school, female (%)",Senegal,SEN,89.03745,74.72394,71.01626,..,..,..,..
"Progression to secondary school, female (%)",Seychelles,SYC,100,100,99.07285,97.23837,..,..,..
"Progression to secondary school, female (%)",Sierra Leone,SLE,..,91.42083,89.13525,91.59633,..,..,..
"Progression to secondary school, female (%)",Somalia,SOM,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",South Africa,ZAF,94.61047,98.18947,..,..,..,..,..
"Progression to secondary school, female (%)",South Sudan,SSD,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Sudan,SDN,94.43256,91.68186,94.27647,..,..,..,..
"Progression to secondary school, female (%)",Tanzania,TZA,..,..,..,69.17136,..,..,..
"Progression to secondary school, female (%)",Togo,TGO,82.70213,..,79.96816,79.58255,..,..,..
"Progression to secondary school, female (%)",Uganda,UGA,52.80134,..,57.26474,..,..,..,..
"Progression to secondary school, female (%)",Zambia,ZMB,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Zimbabwe,ZWE,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Algeria,DZA,97.96364,97.81033,..,98.3805,..,..,..
"Progression to secondary school, female (%)","Egypt, Arab Rep.",EGY,..,..,95.99046,98.1171,..,..,..
"Progression to secondary school, female (%)",Djibouti,DJI,78.66924,74.93578,81.12698,84.38428,..,..,..
"Progression to secondary school, female (%)",Libya,LBY,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",Tunisia,TUN,91.58123,..,97.53871,..,..,..,..
"Primary education, teachers (% female)",Angola,AGO,..,49.10103989,47.17876816,..,..,..,..
"Primary education, teachers (% female)",Benin,BEN,22.51044083,23.9152298,25.08675957,25.2530098,25.81163025,26.53494072,..
"Primary education, teachers (% female)",Botswana,BWA,74.57894897,74.29987335,..,..,..,..,..
"Primary education, teachers (% female)",Burkina Faso,BFA,41.65608978,44.61878967,45.7974205,46.57846069,47.09030914,47.98313904,..
"Primary education, teachers (% female)",Burundi,BDI,52.4303093,51.57355118,54.1332283,53.11056137,50.4025383,50.31332016,..
"Primary education, teachers (% female)",Cabo Verde,CPV,67.79089355,69.24363708,70.98497009,71.58487701,71.11402893,..,..
"Primary education, teachers (% female)",Cameroon,CMR,52.69688034,54.15892029,54.50696182,54.32928085,52.89416885,55.51343155,..
"Primary education, teachers (% female)",Central African Republic,CAF,..,..,19.08568954,..,..,..,..
"Primary education, teachers (% female)",Chad,TCD,..,18.05882072,17.96170044,17.76527023,18.62573051,18.77783012,..
"Primary education, teachers (% female)",Comoros,COM,..,..,..,20.31419945,29.49412918,..,..
"Primary education, teachers (% female)","Congo, Dem. Rep.",COD,28.34342957,29.20787048,..,..,28.61430931,..,..
"Primary education, teachers (% female)","Congo, Rep.",COG,..,..,..,..,..,..,..
"Primary education, teachers (% female)",Cote d'Ivoire,CIV,25.65893936,27.75746918,28.0240593,29.76605988,30.24544907,31.59939957,..
"Primary education, teachers (% female)",Equatorial Guinea,GNQ,..,44.39194107,..,..,..,..,..
"Primary education, teachers (% female)",Eritrea,ERI,36.73516846,35.96932983,38.42092896,38.65641022,39.02304077,..,..
"Primary education, teachers (% female)",Eswatini,SWZ,69.86125946,69.64122009,69.04382324,68.33557129,69.68688202,..,..
"Primary education, teachers (% female)",Ethiopia,ETH,..,..,..,..,..,..,..
"Primary education, teachers (% female)",Gabon,GAB,..,..,..,..,..,..,..
"Primary education, teachers (% female)","Gambia, The",GMB,33.89141846,33.08023071,..,35.63555145,35.51681137,36.19443893,..
"Primary education, teachers (% female)",Ghana,GHA,38.27861023,38.89712906,39.70671082,40.88256836,41.63230896,42.95325851,..
"Primary education, teachers (% female)",Guinea,GIN,30.00948906,29.9833107,30.59448051,..,..,..,..
"Primary education, teachers (% female)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Primary education, teachers (% female)",Kenya,KEN,48.35567093,50.23619843,..,..,..,..,..
"Primary education, teachers (% female)",Lesotho,LSO,75.66938019,75.56266785,75.02572632,74.80970764,..,..,..
"Primary education, teachers (% female)",Liberia,LBR,13.97025013,13.14115047,20.56909943,18.45581055,..,..,..
"Primary education, teachers (% female)",Madagascar,MDG,55.71529007,55.51107025,55.18756104,54.89942169,53.49599075,52.99055099,..
"Primary education, teachers (% female)",Malawi,MWI,41.77967834,41.97526932,..,..,44.02552032,45.01205063,..
"Primary education, teachers (% female)",Mali,MLI,28.58867073,30.02033043,30.4355793,31.1210804,31.68664932,..,..
"Primary education, teachers (% female)",Mauritania,MRT,35.92615891,37.81764984,37.6269989,36.36523819,33.44319153,35.43595886,..
